timestamp,batch_id,step,equipment_id,metric_name,metric_value,unit,operator,note
2025-09-05T18:59:55.704365,batch_e46f5c,step_0,filler-02,temperature,37.11,C,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_0,filler-02,pressure,144.05,PSI,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_0,filler-02,pH,6.92,pH,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_0,filler-02,scale_weight,501.29,kg,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_1,mixer-03,temperature,38.19,C,op_303,
2025-09-05T18:59:55.704365,batch_e46f5c,step_1,mixer-03,pressure,149.4,PSI,op_303,
2025-09-05T18:59:55.704365,batch_e46f5c,step_1,mixer-03,pH,7.13,pH,op_303,
2025-09-05T18:59:55.704365,batch_e46f5c,step_1,mixer-03,scale_weight,500.96,kg,op_303,
2025-09-05T18:59:55.704365,batch_e46f5c,step_2,reactor-01,temperature,37.07,C,op_303,
2025-09-05T18:59:55.704365,batch_e46f5c,step_2,reactor-01,pressure,140.58,PSI,op_303,
2025-09-05T18:59:55.704365,batch_e46f5c,step_2,reactor-01,pH,7.05,pH,op_303,
2025-09-05T18:59:55.704365,batch_e46f5c,step_2,reactor-01,scale_weight,500.06,kg,op_303,
2025-09-05T18:59:55.704365,batch_e46f5c,step_3,reactor-01,temperature,38.57,C,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_3,reactor-01,pressure,149.72,PSI,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_3,reactor-01,pH,7.03,pH,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_3,reactor-01,scale_weight,501.49,kg,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_4,filler-02,temperature,38.55,C,op_101,
2025-09-05T18:59:55.704365,batch_e46f5c,step_4,filler-02,pressure,144.56,PSI,op_101,
2025-09-05T18:59:55.704365,batch_e46f5c,step_4,filler-02,pH,7.03,pH,op_101,
2025-09-05T18:59:55.704365,batch_e46f5c,step_4,filler-02,scale_weight,500.73,kg,op_101,
2025-09-05T18:59:55.704365,batch_e46f5c,step_5,filler-02,temperature,37.68,C,op_202,Gradual temperature drift observed; current deviation: +0.35C
2025-09-05T18:59:55.704365,batch_e46f5c,step_5,filler-02,pressure,145.07,PSI,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_5,filler-02,pH,7.0,pH,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_5,filler-02,scale_weight,500.24,kg,op_202,
2025-09-05T18:59:55.704365,batch_e46f5c,step_6,reactor-01,temperature,39.47,C,op_101,Gradual temperature drift observed; current deviation: +0.70C
2025-09-05T18:59:55.704365,batch_e46f5c,step_6,reactor-01,pressure,146.91,PSI,op_101,
2025-09-05T18:59:55.704365,batch_e46f5c,step_6,reactor-01,pH,6.97,pH,op_101,
2025-09-05T18:59:55.704365,batch_e46f5c,step_6,reactor-01,scale_weight,501.74,kg,op_101,
2025-09-05T18:59:55.704365,batch_e46f5c,step_7,mixer-03,temperature,39.1,C,op_202,Gradual temperature drift observed; current deviation: +1.05C
